video_id,title,published_at,view_count,like_count,comment_count,duration,hours,minutes,seconds,podcast,total_seconds,duration_minutes,is_short_strict
2nIRHB3FtOc,How Vajpayee’s MASTERSTROKE saved the Indian economy? : National Pension Scheme case study,2023-02-16T14:00:08Z,957847,37165,3903,PT15M21S,0,15,21,No,921,15.35,False
IIv7SNc3Ass,What's happening in North East India?,2023-02-14T12:30:10Z,1237128,44777,2295,PT15M47S,0,15,47,No,947,15.783333333333331,False
iw5AdKOM-IU,Budget 2023 EXPLAINED in 20 mins in SIMPLE WORDS : Economic case study,2023-02-08T15:00:10Z,929413,42102,1570,PT25M56S,0,25,56,No,1556,25.933333333333337,False
4WSAeT_XDaI,Hindenburg has Killed Adani Group?: Decoding Adani’s response to Hindenburg (Business case study),2023-02-04T15:00:11Z,2142300,73811,6251,PT27M40S,0,27,40,No,1660,27.666666666666668,False
wO28dHUQusU,How Adani's Genius strategy made him the KING of Indian ports market? : Business case study,2023-01-30T14:00:10Z,728071,31812,2186,PT12M22S,0,12,22,No,742,12.366666666666667,False
laeodkCLGaI,How Saudi Arabia is HIDING its own Downfall? :Geopolitics Case Study,2023-01-28T14:30:07Z,2783832,54617,3847,PT19M3S,0,19,3,No,1143,19.05,False
HC5-z8kNC4c,How to Sell Anything in India? Cycle Pure Agarbatti Detailed Business Case Study,2023-01-24T12:48:46Z,684071,30275,767,PT20M4S,0,20,4,No,1204,20.066666666666663,False
r7JPdtYx4sg,Why RBI and Modi govt are failing to control inflation? : Indian Economics Case study,2023-01-19T14:30:10Z,735048,35606,1981,PT17M40S,0,17,40,No,1060,17.666666666666668,False
JvNUTGivuxg,Why Taliban is Capturing Pakistan? What it means for India? : Geopolitics Case Study,2023-01-12T14:00:08Z,1488426,54487,3502,PT22M27S,0,22,27,No,1347,22.45,False
QRGO9wvNPQc,How Nykaa’s Genius Financial Strategy Backfired? : Nykaa Business case study,2023-01-07T14:30:09Z,1992799,49355,1562,PT19M48S,0,19,48,No,1188,19.8,False
Ko3K8Duq4Eo,The Oil war between Russia vs USA and Europe Explained | How will it change India? : Geopolitics,2023-01-03T14:00:08Z,1820788,64306,2747,PT17M21S,0,17,21,No,1041,17.35,False
bpjKmJnRPV8,How Tamil Nadu's Socio-Economic Model Made it the 2nd Richest State in INDIA (GDP) : Case study,2022-12-25T14:30:11Z,1881965,57680,8030,PT20M41S,0,20,41,No,1241,20.683333333333337,False
PPsqTl5o3VQ,Pakistan Civil War: Will this mark the END of Pakistan? : Geopolitical Case Study,2022-12-23T14:45:09Z,1636232,57698,5379,PT20M57S,0,20,57,No,1257,20.95,False
OKQDst5GUc0,The Death of BNPL (Buy Now Pay Later) Startups? : Multipl Business Case Study,2022-12-16T13:30:11Z,621256,24549,1182,PT14M5S,0,14,5,No,845,14.083333333333334,False
7UdCt_Rsevk,How did China go from POVERTY to becoming a GLOBAL SUPERPOWER? : China Growth case study,2022-12-09T14:35:10Z,1325538,40689,6034,PT16M53S,0,16,53,No,1013,16.883333333333333,False
zawAVCpQNgg,BJP's Governance Analysis of Gujarat : Gujarat model case study,2022-12-02T14:30:06Z,1164201,50043,6108,PT22M4S,0,22,4,No,1324,22.066666666666663,False
ynVikeFUvW8,How Qatar is using secret strategy to rise in POWER : Qatar World cup Case study,2022-12-01T13:30:10Z,1222179,36136,3253,PT18M41S,0,18,41,No,1121,18.683333333333337,False
rfZ7u-ecfEg,How Saudi Arabia Joining BRICS can shift the world power? : USA vs Saudi Arabia Explained.,2022-11-25T14:45:08Z,3109421,67362,3835,PT16M40S,0,16,40,No,1000,16.666666666666668,False
ycLO5Oa5ZI8,Why Telecom Draft Bill 2022 is a disaster in the making? : Telecom draft bill 2022 Case study,2022-11-18T14:30:07Z,668701,30136,2457,PT12M9S,0,12,9,No,729,12.15,False
1qEZwj_Iacw,What is India's SECRET strategy to build the BEST HEALTHCARE network in the world ? : UHI Case study,2022-11-16T14:00:10Z,728873,31670,2408,PT14M58S,0,14,58,No,898,14.966666666666669,False
3Oo9tEo6F6g,America's EVIL Masterplan!,2022-11-12T14:30:08Z,1093206,37195,2496,PT17M30S,0,17,30,No,1050,17.5,False
07yMvq5WxAs,Can RBI's Digital Rupee Initiative help INDIA beat the USA’s SWIFT Network Dominance?,2022-11-05T14:00:10Z,1183584,37694,1633,PT17M35S,0,17,35,No,1055,17.583333333333332,False
GzXurOLwXMY,How USA's evil strategy KILLED Japan's economy? : Japan's economic crisis EXPLAINED in simple words,2022-11-01T14:30:09Z,1122503,37795,1951,PT18M16S,0,18,16,No,1096,18.266666666666666,False
mDRom6ahzsA,How Germany's SUBSIDY WAR is BREAKING the European Union and helping Russia? : Economic case study,2022-10-29T14:30:08Z,2356603,56317,3974,PT15M32S,0,15,32,No,932,15.533333333333331,False
ALmSPw2EKjg,How Yogi Adityanath's STRATEGY is turning Uttar Pradesh into a Mega Export Hub? :Business Case study,2022-10-25T14:30:07Z,1775455,82547,6240,PT16M29S,0,16,29,No,989,16.483333333333334,False
py0cfqlhTp8,How GATI SHAKTI MASTERPLAN will help India SNATCH factories from China? : Logistics Infra case study,2022-10-22T14:30:07Z,1096464,38329,1606,PT15M16S,0,15,16,No,916,15.266666666666667,False
akZ2R4RDDpY,How GST has CHANGED/ MESSED UP the Indian Economy?: Economic Case Study,2022-10-19T13:30:10Z,569711,24267,965,PT16M50S,0,16,50,No,1010,16.833333333333332,False
aGVtLubW9q0,How Saudi Arabia & Russia are crushing the US and UK economies? : Saudi Arabia vs USA,2022-10-14T14:30:18Z,5126990,96215,7496,PT17M37S,0,17,37,No,1057,17.616666666666667,False
7lqGQ17A2c4,How Adani Vs Reliance Vs Airtel's 5G Race shape the future of India? : 5G Business case study,2022-10-11T14:30:10Z,579774,28909,1190,PT17M19S,0,17,19,No,1039,17.316666666666666,False
cXFn7FBgktA,Why is Europe facing a BANKING CRISIS like 2008? : Credit Suisse Crisis Business case study,2022-10-07T14:30:11Z,1587978,58188,1975,PT15M31S,0,15,31,No,931,15.516666666666667,False
OqKu8Lxnzro,How UK committed Suicide with its Economy?: UK economic crisis Explained in simple words,2022-10-04T14:30:10Z,4039237,94643,7813,PT18M34S,0,18,34,No,1114,18.566666666666663,False
HofmLFn6MTo,How US Recession will Shake the INDIAN ECONOMY? : Economic case study,2022-10-01T14:30:11Z,1724270,58007,1677,PT17M48S,0,17,48,No,1068,17.8,False
ec9Nwka9kBg,How did Israel become SUPER POWERFUL & What India needs to learn from it? : Geopolitical Case study,2022-09-27T14:30:11Z,1807428,76573,3987,PT18M21S,0,18,21,No,1101,18.35,False
M9bhCVqGaOI,How NATIONAL LOGISTICS POLICY will be a GAME CHANGER for Indian Economy? : Business case study,2022-09-23T14:30:13Z,2150870,76524,2741,PT17M45S,0,17,45,No,1065,17.75,False
tTlwfnZAdQk,Why is China taking over Indian BORDERS and what is INDIA doing? : Geopolitical case study,2022-09-16T15:00:11Z,1755347,58383,3312,PT16M34S,0,16,34,No,994,16.566666666666666,False
r7x_Xa0b5nk,How RAPIDO is secretly STEALING OLA and UBER's profits to break the duopoly? : Business Case study,2022-09-13T14:30:10Z,727147,26430,703,PT13M51S,0,13,51,No,831,13.85,False
ST53gYEX_nY,What Schools don’t teach you about Chhatrapati Shivaji Maharaj? : Case study,2022-09-10T12:30:10Z,823633,41960,2772,PT14M23S,0,14,23,No,863,14.383333333333333,False
asntNnmjyDI,How America's Strategy built the GREATEST ARMY mankind has ever seen? : Geopolitical case study,2022-09-02T14:30:12Z,1749386,42515,3864,PT13M25S,0,13,25,No,805,13.416666666666666,False
t8FunWBwmqg,How Russia-China's ECONOMIC STRATEGY is CRUSHING the DOLLAR? : CURRENCY WARS Case study Ep 2,2022-08-30T14:00:13Z,3505385,81485,4958,PT16M44S,0,16,44,No,1004,16.733333333333334,False
OO_t9KhVg0U,How China’s SPY SHIP STRATEGY  is Killing India’s Security? : Geopolitics Casestudy,2022-08-27T13:00:16Z,650665,26677,1337,PT12M35S,0,12,35,No,755,12.583333333333334,False
hrcuXm9H5VI,How TALIBAN's WAR STRATEGY defeated the US Army in Afghanistan? : Geopolitical case study,2022-08-24T14:30:14Z,704435,36137,1869,PT19M2S,0,19,2,No,1142,19.033333333333335,False
-dQwiYE51sU,Why INDIA is scared about ISRAEL-PALESTINE conflict? : ISRAEL-PALESTINE EXPLAINED,2022-08-19T14:30:10Z,2698069,63182,3501,PT17M23S,0,17,23,No,1043,17.383333333333333,False
22NDH6OTCpU,DECODING China's WAR STRATEGY to invade Taiwan against USA & Japanese Army?: Geopolitical Case study,2022-08-16T14:30:13Z,853671,34264,1823,PT14M32S,0,14,32,No,872,14.533333333333331,False
Rp5QLemo6E8,What Schools DONT teach you about HOW Sardar Patel Unified Kashmir & Hyderabad? : Case study,2022-08-13T12:30:11Z,1034147,54263,2454,PT15M15S,0,15,15,No,915,15.25,False
-MB6FdKyJmg,How Zepto/Dunzo's BUSINESS STRATEGY is CRUSHING Dmart and Reliance? : Retail Business War EXPLAINED,2022-08-09T14:00:09Z,908106,30648,987,PT14M37S,0,14,37,No,877,14.616666666666667,False
cW6_C7mqQYY,How America's STRATEGY made US DOLLAR the MOST POWERFUL CURRENCY in the WORLD? : Case study,2022-08-05T14:30:11Z,1070896,43549,1710,PT16M53S,0,16,53,No,1013,16.883333333333333,False
tgFEFEOisAI,Why US-China are preparing for WAR over Taiwan? : Geopolitical Case study (Recap Episode),2022-08-02T14:00:11Z,1288687,52337,2504,PT13M26S,0,13,26,No,806,13.433333333333334,False
IBbz8sjVz6I,How Putin's WAR STRATEGY is KILLING Europe and US? : War Strategy Case study ( Russia vs Europe),2022-07-29T14:00:16Z,2960679,100665,7799,PT15M15S,0,15,15,No,915,15.25,False
FxiZRYJTEo0,What India needs to learn from the Chinese Economic Crisis? : Chinese Evergrande Crisis,2022-07-26T14:30:11Z,1826000,66310,2583,PT14M56S,0,14,56,No,896,14.933333333333334,False
RJRYLrkvOyA,How ADANI's Genius/RISKY DEBT STRATEGY fuelled the SUPERFAST expansion of ADANI Group? : Case study,2022-07-23T12:30:11Z,1456393,46048,2522,PT13M15S,0,13,15,No,795,13.25,False
WP0X1R_z7yI,How Ratan TATA's GENIUS STRATEGY is racing it past Hyundai & Suzuki in India? : Business Case study,2022-07-19T14:30:13Z,1390839,45694,1393,PT13M34S,0,13,34,No,814,13.566666666666666,False
icjoSeNEOx0,How RBI's STRATEGY will KILL the US DOLLAR dominance in the world economy? : Rupee Vs Dollar War,2022-07-15T14:30:11Z,3569022,117083,5669,PT13M49S,0,13,49,No,829,13.816666666666666,False
yPo7mq27jEg,RBI DETAILED State Report Explained in Detail: Are Indian states going BANKRUPT like SRI LANKA?,2022-07-12T14:30:11Z,1372090,55890,4557,PT16M32S,0,16,32,No,992,16.533333333333335,False
k-51exmR9R4,Why are Indian Startups Failing Miserably? : Business lessons from Indian start up Crash EXPLAINED,2022-07-08T14:30:09Z,1344000,47534,1908,PT16M11S,0,16,11,No,971,16.183333333333334,False
LwnApD9YXNY,Why BUY NOW PAY LATER Cards are facing the heat from the Regulators? : DARK side of BNPL,2022-07-05T14:30:11Z,1150660,35905,1673,PT12M56S,0,12,56,No,776,12.933333333333334,False
9SmS3qLe00k,How JAPAN's SECRET STRATEGY made it SUPER RICH even after USA's Nuclear Attack? | Lessons for India,2022-07-01T14:30:14Z,943470,39933,2378,PT16M31S,0,16,31,No,991,16.516666666666666,False
LYs4b3fTX7Y,Why is OLA's BUSINESS MODEL Failing MISERABLY in India? : Business case study,2022-06-26T12:30:11Z,1912238,47845,2538,PT13M22S,0,13,22,No,802,13.366666666666667,False
LJGb2qCNyzM,How AGNIPATH will Change the FORTUNES of Indian Armed Forces? : AGNIPATH SCHEME Explained,2022-06-23T14:30:12Z,872142,52025,4418,PT13M17S,0,13,17,No,797,13.283333333333331,False
BIn1AzZsQUU,How USA uses the EVIL WAR strategy to Manipulate the World? : US War Business strategy exposed,2022-06-21T14:30:10Z,2351327,98151,9988,PT16M33S,0,16,33,No,993,16.55,False
sZmNdXZjKgs,How UPI's Bold Business STRATEGY will KILL VISA and MASTERCARD? : UPI CREDIT LINKING EXPLAINED,2022-06-17T14:30:10Z,1024331,42973,1366,PT14M31S,0,14,31,No,871,14.516666666666667,False
kotO3sUv-xo,How Ratan TATA's brilliant business STRATEGY made it the KING of Indian AC market? : Case study,2022-06-14T14:30:15Z,800378,35056,1626,PT15M42S,0,15,42,No,942,15.7,False
VPFGqmFTKSM,Why are GIANT Edtech companies FAILING in India? : Edtech Crash Case study,2022-06-10T14:30:12Z,1929705,62099,3250,PT17M36S,0,17,36,No,1056,17.6,False
MSncugJvSa4,ADANI's Genius BUSINESS STRATEGY to become CEMENT KING of India? : Adani Ambuja Business Case Study,2022-06-07T14:30:09Z,1820072,51064,1639,PT15M6S,0,15,6,No,906,15.1,False
FPj5gTT4j_A,EXPLAINED: How fall of a currency value affects a country? : Using Case study of China and Nigeria,2022-06-03T14:30:12Z,1048197,38232,1672,PT15M6S,0,15,6,No,906,15.1,False
PZEQnCaGxgw,How Andaman and Nicobar's Military STRATEGY is making India UNBEATABLE? : Geopolitics Case study,2022-05-31T14:30:13Z,2445576,81145,2822,PT13M47S,0,13,47,No,827,13.783333333333331,False
t_qNc56FwsU,How Bangladesh's Secret STRATEGY made it RICH? : Business Case Study,2022-05-27T14:30:11Z,1288570,24946,2727,PT14M38S,0,14,38,No,878,14.633333333333333,False
sBBMRBVvVis,Will ONDC KILL Zomato & Swiggy? : Business case study,2022-05-24T14:30:14Z,2463253,74609,2709,PT16M1S,0,16,1,No,961,16.016666666666666,False
BiO2WRPBzSA,Why is India facing a power crisis despite having the 5th largest Coal reserves in the World?,2022-05-21T14:30:13Z,517561,24695,1583,PT11M51S,0,11,51,No,711,11.85,False
h7xd2PqtglQ,How Adani got RICH after Palm Oil crisis ? : Edible Oil crisis Case study,2022-05-18T14:30:12Z,1194288,38477,1463,PT14M9S,0,14,9,No,849,14.15,False
I7vz7Ym82_4,How India is TRAPPING China with its Military STRATEGY? Geopolitics EXPLAINED,2022-05-15T14:30:14Z,14585726,317363,23122,PT15M19S,0,15,19,No,919,15.316666666666666,False
_VdKPmtzuqs,How BANGLADESH became a SUPER FAST growing Asian Economy? : Bangladesh Growth case study,2022-05-10T14:30:10Z,586211,22768,3462,PT17M19S,0,17,19,No,1039,17.316666666666666,False
UE-Y6W4p8k4,How American Ultra Rich saved Tax worth 1 Trillion dollars? : Business Case Study,2022-05-03T14:30:10Z,335948,13548,597,PT10M13S,0,10,13,No,613,10.216666666666669,False
Rh30CfP7ncA,Why NITIN GADKARI is pushing GREEN HYDROGEN for Indian Industries : Policy Case Study,2022-04-29T14:30:11Z,2596583,70420,2602,PT17M1S,0,17,1,No,1021,17.016666666666666,False
8352JG8CCoE,How China is TRAPPING INDIA using Pakistan & Sri Lanka? :Geopolitics Case study (China's Trade plan),2022-04-27T14:30:32Z,1428389,53501,3336,PT15M19S,0,15,19,No,919,15.316666666666666,False
Wlgk8XXHWuA,Was BSNL KILLED by the Powerful people of India? : BSNL Tragedy Case Study,2022-04-23T14:30:11Z,935598,31169,3334,PT17M46S,0,17,46,No,1066,17.766666666666666,False
SGpTBKbGcQ8,How PAKISTAN Destroyed its Economy?Pakistan's Economic Crisis case study,2022-04-19T14:30:13Z,1488397,52155,5339,PT18M4S,0,18,4,No,1084,18.066666666666663,False
urLoa8PkQpU,How Tanishq HACKED the GOLD Market of India : Titan & Tanishq (A TATA Product)  Business Case Study,2022-04-15T14:30:13Z,1261594,28677,1126,PT15M9S,0,15,9,No,909,15.15,False
H3Z7bFXfMAU,How China SECRETLY Killed Sri Lanka ? : Understanding China's Master plan Ep 1/3 Case Study,2022-04-12T14:30:10Z,585540,27401,2966,PT16M33S,0,16,33,No,993,16.55,False
eLT1To94V-Q,Ratan TATA vs Reliance: How TATA NEU App's BUSINESS MODEL will change the game for TATAS?,2022-04-08T13:30:13Z,621989,25775,851,PT13M32S,0,13,32,No,812,13.533333333333331,False
kXvwHAeWYqs,Dream 11 : Exposed | Business Case Study,2022-04-05T13:45:14Z,302442,15395,673,PT11M49S,0,11,49,No,709,11.816666666666666,False
iLY_5DMndWY,How did IPL's GENIUS Business Model make it a MONEY MACHINE FOR India? : IPL Business case study,2022-04-01T14:00:12Z,1097709,28772,636,PT12M9S,0,12,9,No,729,12.15,False
JkIxbnhMrTw,How did the INTERNET MAFIA kill Mozilla? : Business case study Mozilla vs Microsoft/Google,2022-03-29T14:00:11Z,515136,20032,1040,PT16M7S,0,16,7,No,967,16.116666666666667,False
WKdrVVv70dk,How did Ratan TATA build TITAN into a $31 Billion company? : Titan Watches Case Study,2022-03-25T14:00:12Z,855421,27494,1005,PT15M34S,0,15,34,No,934,15.566666666666666,False
WWpSZY1RAAM,"How HAVELLS BUSINESS strategy made it a GOLDMINE stock with 70,000% returns : Case Study?",2022-03-22T14:00:12Z,500296,16074,444,PT13M59S,0,13,59,No,839,13.983333333333333,False
iQRe7OHtHXg,"How did scammers game the LARGEST STOCK EXCHANGE in India to make 50,000cr? : NSE Scam Explained",2022-03-18T14:30:11Z,773289,30140,812,PT13M16S,0,13,16,No,796,13.266666666666667,False
WnfqgKTz3fk,Why is the USA manipulating India & the World about Russia-Ukraine war? : Geopolitical Case Study,2022-03-11T14:00:14Z,806519,48485,3730,PT15M10S,0,15,10,No,910,15.166666666666666,False
-DE7KXOK_qU,How did a Woman born in India become the CEO of PEPSICO & transformed it? : Women's Day Case Study,2022-03-08T14:00:13Z,325503,13245,329,PT12M54S,0,12,54,No,774,12.9,False
dVtnSPZn6BU,How LIC's Agents Changed India FOREVER turning it into a 22 Lakh Crore Company ? : LIC Case Study,2022-03-04T14:00:12Z,403075,14573,587,PT15M25S,0,15,25,No,925,15.416666666666666,False
3rHfD9IB-24,Think School's Youtube STRATEGY to go from 0 to 1 Million subscribers | Think School Case Study,2022-03-01T14:00:10Z,431865,22311,1351,PT19M21S,0,19,21,No,1161,19.35,False
vgV9HNuUxKY,How ABG Shipyard pulled off the BIGGEST Banking Fraud in Indian History? : Business Case Study,2022-02-25T11:14:40Z,912803,23940,841,PT14M15S,0,14,15,No,855,14.25,False
B_AY4a3_-GQ,How India's MASTERSTROKE with Rupay is killing VISA and is changing India? : Business Case Study,2022-02-22T14:00:11Z,2197914,62779,3443,PT15M3S,0,15,3,No,903,15.05,False
cbTEAeteaI8,"How Pidilite's STRATEGY made it a GOLDMINE stock giving 14,000% returns? : Business Case Study",2022-02-18T14:30:11Z,508076,17049,402,PT13M10S,0,13,10,No,790,13.166666666666666,False
jRRpGLy0TBg,How Mankind's GENIUS STRATEGY turned Preganews into a Market Leader?: Business Case study,2022-02-16T14:00:09Z,223811,9406,287,PT12M50S,0,12,50,No,770,12.833333333333334,False
Paux1v1E2pY,How Wint Wealth is dominating the Bond Market? : Detailed Case Study,2022-02-08T14:30:12Z,507195,23449,702,PT16M9S,0,16,9,No,969,16.15,False
j7vhuQ_GzvQ,How Ashneer Grover's GENIUS STRATEGY turned Bharatpe into a $2.8 Billion company?,2022-02-04T14:00:12Z,1107100,39901,1368,PT14M32S,0,14,32,No,872,14.533333333333331,False
5LGvQaYB67I,How HDFC's Genius strategies KILLED the Banking Monopolies in India? : Business Case study,2022-02-01T14:00:11Z,2557153,48968,1199,PT13M17S,0,13,17,No,797,13.283333333333331,False
31UVvKEYO6k,How Aman Gupta's MARKETING STRATEGY turned Boat into a 1500CR Company : Business case study,2022-01-28T14:00:09Z,1779239,61264,2140,PT15M20S,0,15,20,No,920,15.333333333333334,False
Wf6X-50OQdE,Netaji Subash Chandra Bose: What Schools don't teach you about India's Real Hero!,2022-01-21T14:00:13Z,1355044,92077,5087,PT12M41S,0,12,41,No,761,12.683333333333334,False
t-VpFrqd0W0,How METAVERSE will CHANGE your LIFE? : Business Case Study + a Special Clip Attached,2022-01-18T14:00:13Z,687181,23600,1088,PT15M56S,0,15,56,No,956,15.933333333333334,False
C2tjnJOy7Hw,How iPhone is Killing Apple? What is Tim Cook's STRATEGY to fix it? : Business case study,2022-01-14T14:30:15Z,964205,28676,775,PT11M50S,0,11,50,No,710,11.833333333333334,False
M9L72ssQAmU,"How JOCKEY's STRATEGY made it a MULTIBAGGER with 14,000% returns? | Page Industries Case Study",2022-01-11T14:00:12Z,518207,21980,524,PT13M10S,0,13,10,No,790,13.166666666666666,False
cQotN8sAhSM,Indian Government's MASTERPLAN to take control of the SEMICONDUCTOR CRISIS by beating China,2022-01-04T14:00:13Z,1743803,46018,1903,PT12M26S,0,12,26,No,746,12.433333333333334,False
upoKb50FiC4,Mensa's GENIUS E-Commerce strategy that made it the fastest unicorn in Indian BUSINESS HISTORY,2021-12-31T11:30:12Z,830497,26742,650,PT14M9S,0,14,9,No,849,14.15,False
vkrBQCQLQG0,"How Gaming became a $180,000,000,000 Industry? | Evolution of Gaming Part 1: Esports Case Study",2021-12-24T14:00:14Z,311732,15823,591,PT14M46S,0,14,46,No,886,14.766666666666667,False
7QOLDRY_Uk4,How INDIGO AIRLINES became a MONOPOLY in Indian Aviation business | Monopoly series EP 3,2021-12-21T15:00:09Z,1264419,30185,716,PT18M44S,0,18,44,No,1124,18.733333333333334,False
tI9fRLNmNkY,How DELL KILLED the IBM MONOPOLY? : Dell vs IBM Case Study,2021-12-18T12:30:13Z,620438,19971,439,PT16M54S,0,16,54,No,1014,16.9,False
X-CLMLrHcqU,How India is fighting China in the Solar wars : Geopolitics Case Study,2021-12-14T14:00:14Z,435754,17326,725,PT13M57S,0,13,57,No,837,13.95,False
r5OCFaXqS5I,How MAGGI's GENIUS Marketing Strategy made it a Market Leader?: Nestle Business Case Study,2021-12-10T14:00:11Z,972213,32207,838,PT15M3S,0,15,3,No,903,15.05,False
jGT6ob8hV6M,How Asian Paints Built MONOPOLY in the Indian market? : Indian Monopolies EP 1,2021-12-07T15:15:13Z,673352,25788,738,PT19M19S,0,19,19,No,1159,19.316666666666663,False
yxC9kgS8lnQ,The GREAT INDIAN SPORTS WAR : Puma vs Adidas vs Nike,2021-12-03T14:30:14Z,869804,28993,904,PT14M18S,0,14,18,No,858,14.3,False
K-ZPmQZn9eY,The Future of Insurance in INDIA : Shared value model (Using business case studies),2021-11-30T14:00:11Z,228314,11267,315,PT13M51S,0,13,51,No,831,13.85,False
8tBuAM0XHmY,How KERALA's MARKETING STRATEGY changed Indian Tourism FOREVER? : Tourism Case Study,2021-11-26T14:00:12Z,462200,18547,1657,PT15M47S,0,15,47,No,947,15.783333333333331,False
-NtB3rf8paE,Zomato’s SECRET Plan to Become Profitable: Zomato Hyperpure Business Case Study,2021-11-19T14:15:13Z,298848,12042,540,PT12M33S,0,12,33,No,753,12.55,False
pZNDUy3DuC4,Jio Mart can KILL Dmart? : The most EPIC Retail War of India (Business Case study),2021-11-16T14:00:12Z,574032,20470,1111,PT13M32S,0,13,32,No,812,13.533333333333331,False
tDfWwZlJE7Y,Apple is trying to KILL Facebook? : Trillion Dollar Tech war (Business case study),2021-11-12T14:00:11Z,324625,16699,619,PT12M3S,0,12,3,No,723,12.05,False
SGIKsejp7-0,How to KILL a MONOPOLY? : The fall of Gillette (Business STRATEGY Case Study),2021-11-09T14:00:13Z,592431,26371,774,PT12M43S,0,12,43,No,763,12.716666666666669,False
K7uvd1Muc80,This BUSINESS STRATEGY turned Wow Momo into a 1000Cr company? : Business strategy case study,2021-11-05T15:30:10Z,629130,24579,957,PT13M15S,0,13,15,No,795,13.25,False
TCboTQr8Ecg,How did Nykaa BEAT Amazon & Flipkart in e-Commerce War?  : Business case study,2021-11-02T14:00:13Z,635549,22884,817,PT15M24S,0,15,24,No,924,15.4,False
er752AxyziE,How TATA STEEL became the GREATEST Company in INDIAN History? | Business Case Study  Ep2 Tata Series,2021-10-29T15:30:11Z,591912,23139,580,PT13M59S,0,13,59,No,839,13.983333333333333,False
glHQPkrcf8A,IKEA :How to grow sales by 200% using Pricing STRATEGIES?: Business Case Study,2021-10-26T15:30:12Z,842195,25994,686,PT13M49S,0,13,49,No,829,13.816666666666666,False
6DEOW9ZQ2BI,NIKE's Unusual Business Strategy to to Market itself & make Billions? (Business STRATEGY Case Study),2021-10-19T15:30:11Z,296126,14164,523,PT12M36S,0,12,36,No,756,12.6,False
DzZCVqrtXYw,How ITC's Business STRATEGY revolutionised Indian Agriculture? : Business case study,2021-10-15T15:30:12Z,935543,33270,1491,PT14M34S,0,14,34,No,874,14.566666666666666,False
3KkHTHZckEY,Why is Mukesh Ambani's Reliance Partnering with 7-Eleven Store chain? : Business strategy case study,2021-10-12T15:30:12Z,519002,21125,817,PT14M49S,0,14,49,No,889,14.816666666666666,False
Z7P-t_yc8gE,"The Origin story of Haldiram : an 80,000cr  business empire? : Business case study",2021-10-09T12:30:13Z,1171385,35131,1025,PT15M12S,0,15,12,No,912,15.2,False
I9p5K2Ke2MA,How Microsoft KILLS its Competition Silently?: Business Strategy Case Study,2021-10-05T15:30:12Z,848380,32533,1197,PT13M11S,0,13,11,No,791,13.183333333333334,False
B5txS_lC1yY,How Dmart's BUSINESS STRATEGY made Radhakishan Damani the Retail King of India?: Business Case study,2021-10-01T15:30:14Z,1295639,34793,866,PT13M44S,0,13,44,No,824,13.733333333333333,False
OEB_UviHDq0,Jamshedji  TATA : STRATEGY of the GREATEST BUSINESS TYCOON of India,2021-09-28T15:30:13Z,1182502,39432,1011,PT14M13S,0,14,13,No,853,14.216666666666669,False
8mef_bxijJk,Henry Ford's Business STRATEGY made FORD a billion dollar company : Business Case study,2021-09-21T15:30:13Z,289110,14982,591,PT13M49S,0,13,49,No,829,13.816666666666666,False
0wVAPXswE6E,How did Toyota beat FORD & GM using its GENIUS Supply Chain Model?,2021-09-17T15:30:01Z,542595,23027,837,PT13M51S,0,13,51,No,831,13.85,False
-IjjEp8V7dI,Google's $1 TRILLION Business STRATEGY that made it Successful: Business Case Study,2021-09-14T15:30:14Z,395593,17859,598,PT13M46S,0,13,46,No,826,13.766666666666667,False
6Yh1f2nat9o,Burger King's Secret STRATEGY to compete with McDonald's: Burger Wars Ep 1,2021-09-10T15:30:12Z,297700,16840,656,PT12M7S,0,12,7,No,727,12.116666666666667,False
-d7f71CFACo,How Reliance is planning to KILL Amazon in INDIA? : The BIGGEST BUSINESS WAR IN INDIAN HISTORY,2021-09-07T15:30:13Z,1601721,52594,3487,PT15M33S,0,15,33,No,933,15.55,False
PMj4uZvpSvE,How this BUSINESS STRATEGY made Azim Premji a BILLIONAIRE? : Wipro Case Study,2021-09-04T14:30:12Z,264836,14459,687,PT11M14S,0,11,14,No,674,11.233333333333333,False
ebxaYgw8Nfw,How to run an Airline business profitably for 47 years & counting: Southwest Airlines CaseStudy,2021-08-31T15:30:13Z,230466,15440,779,PT15M41S,0,15,41,No,941,15.683333333333334,False
ON-vFJbq1Vc,Decoding ZARA's Billion Dollar Business STRATEGY : Fashion Business Case Study,2021-08-27T15:30:23Z,1806963,64461,2400,PT14M41S,0,14,41,No,881,14.683333333333334,False
l2BR48V5UFg,How Flipkart is beating Amazon using its Business STRATEGY ? : Indian Retail Wars Episode 1,2021-08-24T15:30:12Z,708452,36467,1760,PT13M29S,0,13,29,No,809,13.483333333333333,False
RoD3kThcl6U,Decoding BIG Bull's Business STRATEGY to enter Indian Aviation Market : Akasa Airlines Case study,2021-08-20T16:00:10Z,1246597,43090,1647,PT12M23S,0,12,23,No,743,12.383333333333333,False
yhpVAki47RI,How Airtel is Beating Jio? : Business Strategy case study,2021-08-13T15:30:10Z,2305058,86299,4823,PT15M52S,0,15,52,No,952,15.866666666666667,False
ERN8MZl-2pw,Complete Business Analysis of Electric Mobility Sector using the 3 Lenses of Innovation,2021-08-10T15:30:10Z,425759,20606,1145,PT16M12S,0,16,12,No,972,16.2,False
